SKU,APORTE,FECHA_INICIO,FECHA_FIN,DEPTO,DPC/WEB,DESCRIPCION,P. TMP,P. AON,%APORTE,DEPARTAMENTO
20030737,4.43556,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,44.35555556,39.92,0.1,ELECTRODOMESTICOS
20030738,13.2444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,132.4444444,119.2,0.1,ELECTRODOMESTICOS
20030739,15.1022,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,151.0222222,135.92,0.1,ELECTRODOMESTICOS
20030740,4936.44,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,49364.44444,44428,0.1,ELECTRODOMESTICOS
20030741,14.1333,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,141.3333333,127.2,0.1,ELECTRODOMESTICOS
20030742,7.10222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,71.02222222,63.92,0.1,ELECTRODOMESTICOS
20030743,7.99111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,79.91111111,71.92,0.1,ELECTRODOMESTICOS
20030744,8.88,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,88.8,79.92,0.1,ELECTRODOMESTICOS
20030745,5.32444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,53.24444444,47.92,0.1,ELECTRODOMESTICOS
20030746,7.99111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,79.91111111,71.92,0.1,ELECTRODOMESTICOS
20030747,20.4356,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,204.3555556,183.92,0.1,ELECTRODOMESTICOS
20030748,29.3244,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,293.2444444,263.92,0.1,ELECTRODOMESTICOS
20030749,11.5467,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,115.4666667,103.92,0.1,ELECTRODOMESTICOS
20030750,11.5467,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,115.4666667,103.92,0.1,ELECTRODOMESTICOS
20030751,8.88,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,88.8,79.92,0.1,ELECTRODOMESTICOS
20030752,15.9911,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,159.9111111,143.92,0.1,ELECTRODOMESTICOS
20030753,35.4667,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,354.6666667,319.2,0.1,ELECTRODOMESTICOS
20030754,5.32444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,53.24444444,47.92,0.1,ELECTRODOMESTICOS
20030755,7.99111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,79.91111111,71.92,0.1,ELECTRODOMESTICOS
20030756,8.88,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,88.8,79.92,0.1,ELECTRODOMESTICOS
20030757,8.8,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,88,79.2,0.1,ELECTRODOMESTICOS
20030758,15.0222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,150.2222222,135.2,0.1,ELECTRODOMESTICOS
20030759,4.43556,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,44.35555556,39.92,0.1,ELECTRODOMESTICOS
20030760,8.8,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,88,79.2,0.1,ELECTRODOMESTICOS
20030761,17.6889,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,176.8888889,159.2,0.1,ELECTRODOMESTICOS
20030762,8.88,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,88.8,79.92,0.1,ELECTRODOMESTICOS
20030763,5.32444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,53.24444444,47.92,0.1,ELECTRODOMESTICOS
20030764,7.99111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,79.91111111,71.92,0.1,ELECTRODOMESTICOS
20030765,9.76889,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,97.68888889,87.92,0.1,ELECTRODOMESTICOS
20030766,13.3244,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,133.2444444,119.92,0.1,ELECTRODOMESTICOS
20030767,14.1333,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,141.3333333,127.2,0.1,ELECTRODOMESTICOS
20030768,20.3556,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,203.5555556,183.2,0.1,ELECTRODOMESTICOS
20030769,6.21333,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,62.13333333,55.92,0.1,ELECTRODOMESTICOS
20030770,35.4667,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,354.6666667,319.2,0.1,ELECTRODOMESTICOS
20030771,9.68889,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,96.88888889,87.2,0.1,ELECTRODOMESTICOS
20030772,13.3244,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,133.2444444,119.92,0.1,ELECTRODOMESTICOS
20030773,7.99111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,79.91111111,71.92,0.1,ELECTRODOMESTICOS
20030774,7.10222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,71.02222222,63.92,0.1,ELECTRODOMESTICOS
20030775,13.3244,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,133.2444444,119.92,0.1,ELECTRODOMESTICOS
20030776,3.54667,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,35.46666667,31.92,0.1,ELECTRODOMESTICOS
20030777,5.32444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,53.24444444,47.92,0.1,ELECTRODOMESTICOS
20030778,6.21333,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,62.13333333,55.92,0.1,ELECTRODOMESTICOS
20030779,4.43556,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,44.35555556,39.92,0.1,ELECTRODOMESTICOS
20030780,4.43556,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,44.35555556,39.92,0.1,ELECTRODOMESTICOS
20030781,115.467,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,1154.666667,1039.2,0.1,ELECTRODOMESTICOS
20030782,4.43556,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,44.35555556,39.92,0.1,ELECTRODOMESTICOS
20030783,5.32444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,53.24444444,47.92,0.1,ELECTRODOMESTICOS
20030784,8.88,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,88.8,79.92,0.1,ELECTRODOMESTICOS
20030786,15.0222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,150.2222222,135.2,0.1,ELECTRODOMESTICOS
20030787,4.88,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,48.8,43.92,0.1,ELECTRODOMESTICOS
20030788,7.54667,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,75.46666667,67.92,0.1,ELECTRODOMESTICOS
20030789,6.21333,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,62.13333333,55.92,0.1,ELECTRODOMESTICOS
20030790,6.21333,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,62.13333333,55.92,0.1,ELECTRODOMESTICOS
20030791,17.6889,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,176.8888889,159.2,0.1,ELECTRODOMESTICOS
20030792,15.0222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,150.2222222,135.2,0.1,ELECTRODOMESTICOS
20030793,22.1333,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,221.3333333,199.2,0.1,ELECTRODOMESTICOS
20030794,6.21333,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,62.13333333,55.92,0.1,ELECTRODOMESTICOS
20030795,16.8,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,168,151.2,0.1,ELECTRODOMESTICOS
20030796,12.4356,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,124.3555556,111.92,0.1,ELECTRODOMESTICOS
20030797,11.5467,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,115.4666667,103.92,0.1,ELECTRODOMESTICOS
20030798,15.9911,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,159.9111111,143.92,0.1,ELECTRODOMESTICOS
20030799,15.1022,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,151.0222222,135.92,0.1,ELECTRODOMESTICOS
20030800,13.3244,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,133.2444444,119.92,0.1,ELECTRODOMESTICOS
20030801,11.5467,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,115.4666667,103.92,0.1,ELECTRODOMESTICOS
20030802,13.2444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,132.4444444,119.2,0.1,ELECTRODOMESTICOS
20030803,11.4667,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,114.6666667,103.2,0.1,ELECTRODOMESTICOS
20030804,7.99111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,79.91111111,71.92,0.1,ELECTRODOMESTICOS
20030805,8.88,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,88.8,79.92,0.1,ELECTRODOMESTICOS
20030806,12.4356,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,124.3555556,111.92,0.1,ELECTRODOMESTICOS
20030807,12.4356,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,124.3555556,111.92,0.1,ELECTRODOMESTICOS
20030808,11.4667,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,114.6666667,103.2,0.1,ELECTRODOMESTICOS
20030809,15.0222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,150.2222222,135.2,0.1,ELECTRODOMESTICOS
20030811,14.2133,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,142.1333333,127.92,0.1,ELECTRODOMESTICOS
20030812,15.9911,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,159.9111111,143.92,0.1,ELECTRODOMESTICOS
20030813,8.88,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,88.8,79.92,0.1,ELECTRODOMESTICOS
20030814,31.0222,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,310.2222222,279.2,0.1,ELECTRODOMESTICOS
20030815,8.88889,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,88.88888889,80,0.1,ELECTRODOMESTICOS
20030816,5.32444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,53.24444444,47.92,0.1,ELECTRODOMESTICOS
20030817,7.99111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,79.91111111,71.92,0.1,ELECTRODOMESTICOS
20030818,5.32444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,53.24444444,47.92,0.1,ELECTRODOMESTICOS
20030819,13.3244,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,133.2444444,119.92,0.1,ELECTRODOMESTICOS
20030820,35.4667,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,354.6666667,319.2,0.1,ELECTRODOMESTICOS
20030821,39.9111,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,399.1111111,359.2,0.1,ELECTRODOMESTICOS
20030822,7.10222,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA MOD ALIZE EVOLUTION 2200,71.02222222,63.92,0.1,CUIDADO PERSONAL
20030823,24.8,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA MOD ALIZE 2200,248,223.2,0.1,CUIDADO PERSONAL
20030824,26.5778,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,ALISADORAMOD.DIAMONDKERATINECOMP.DE KIT KERATINE,265.7777778,239.2,0.1,CUIDADO PERSONAL
20030825,8.88889,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,ALISADORA MOD. FASHION LISS COMP. DE KIT FASHION,88.88888889,80,0.1,CUIDADO PERSONAL
20030826,31.9111,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,ALISADORA MOD. INFRARED,319.1111111,287.2,0.1,CUIDADO PERSONAL
20030827,7.10222,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,CORTADOR DE CABELLO MITHOS TITANIUM II,71.02222222,63.92,0.1,CUIDADO PERSONAL
20030828,6.21333,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,KIT FASHION,62.13333333,55.92,0.1,CUIDADO PERSONAL
20030829,10.6578,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,KIT KERATINE,106.5777778,95.92,0.1,CUIDADO PERSONAL
20030830,11.5467,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA MOD FASHION 2200 IONIC,115.4666667,103.92,0.1,CUIDADO PERSONAL
20030831,14.2133,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA MOD. FASHION PRO SENSE,142.1333333,127.92,0.1,CUIDADO PERSONAL
20030832,13.3244,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA MOD. KERATINE PRO COMP. DE KIT KERATINE,133.2444444,119.92,0.1,CUIDADO PERSONAL
20030833,15.9911,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA MOD. PRO IONIC ARGAN,159.9111111,143.92,0.1,CUIDADO PERSONAL
20030834,13.3244,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA MOD. TSV-1301COMP. DE KIT FASHION,133.2444444,119.92,0.1,CUIDADO PERSONAL
20030835,22.1333,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,221.3333333,199.2,0.1,ELECTRODOMESTICOS
20030837,17.7689,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,177.6888889,159.92,0.1,ELECTRODOMESTICOS
20030838,17.7689,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,177.6888889,159.92,0.1,ELECTRODOMESTICOS
20030839,13.2444,1/1/2021,1/31/2021,D122,20% DESDE PRECIO MASTER EN PEDS CON TR,PRACTIKA,132.4444444,119.2,0.1,ELECTRODOMESTICOS
20030840,15.9111,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,CORTADOR DE PELO MOD. POWER 5500 WINSOR,159.1111111,143.2,0.1,CUIDADO PERSONAL
20030841,17.6889,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,CORTADOR DE PELO MOD. PRO 6500 WINSOR,176.8888889,159.2,0.1,CUIDADO PERSONAL
20030842,22.1333,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,RIZADOR MOD. BUBBLES WINSOR,221.3333333,199.2,0.1,CUIDADO PERSONAL
20030843,13.2444,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,RIZADOR MOD. CERAMIC 19 WINSOR,132.4444444,119.2,0.1,CUIDADO PERSONAL
20030844,15.0222,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,RIZADOR MOD. CERAMIC 26 WINSOR,150.2222222,135.2,0.1,CUIDADO PERSONAL
20030845,22.1333,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA MOD. COMPACT 2000 OZONIC WINSOR,221.3333333,199.2,0.1,CUIDADO PERSONAL
20030895,17.6889,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA FASHION PRO SENSE ONDULADOR TRK-01,176.8888889,159.2,0.1,CUIDADO PERSONAL
20030896,23.9111,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,PLANCHA SLEEK TWISTSECADORA FASHION ULTRAVIOLET,239.1111111,215.2,0.1,CUIDADO PERSONAL
20030897,22.1333,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,ALISADSLIMLOOKKERATINEPROSECADORAFASHIONPROF2100,221.3333333,199.2,0.1,CUIDADO PERSONAL
20030898,19.4667,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,ONDULADOR TRK-01 SECADORA FASHION PRO IONIC,194.6666667,175.2,0.1,CUIDADO PERSONAL
20030899,16.8,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,PLANCHA SLEEK TWIST ONDULADOR TRK-01,168,151.2,0.1,CUIDADO PERSONAL
20030900,16.8,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORA FASHION ULTRAVIOLET ONDULADOR TRK-01,168,151.2,0.1,CUIDADO PERSONAL
20030901,16.8,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADORASTUDIO1500ALISADORASLIMLOOKKERATINEPRO,168,151.2,0.1,CUIDADO PERSONAL
20030902,23.9111,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,PLANCHA SLEEK TWIST SECADORA FASHION PRO SENSE,239.1111111,215.2,0.1,CUIDADO PERSONAL
20030903,19.4667,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,PLANCHASLEEKTWISTSECADORAFASHIONPROFESIONAL2100,194.6666667,175.2,0.1,CUIDADO PERSONAL
20030904,24.8,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,PLANCHA SLIMLOOK INFRARED ONDULADOR TRK-01,248,223.2,0.1,CUIDADO PERSONAL
20030905,31.9111,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,SECADFASHULTRVIOONDTRK01ALISADSLIMLOKERATPRO,319.1111111,287.2,0.1,CUIDADO PERSONAL
2003256128205P,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ajio,1849,1999,-0.081124932,LINEA BLANCA
2003256128212P,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ajio,3249,3399,-0.046168052,LINEA BLANCA
2003256128229P,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ajio,5299,5449,-0.028307228,LINEA BLANCA
2003257704828P,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ajio,1949,2099,-0.076962545,LINEA BLANCA
2003259668043P,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ajio,8949,9099,-0.016761649,LINEA BLANCA
20144823,101,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,BANQUETA SAN MARINO,1000,899,0.101,MUEBLES
20144825,126,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,BANQUETA CANNES,1250,1124,0.1008,MUEBLES
20198665,17.6889,1/1/2021,1/31/2021,D200,20% DESDE PRECIO MASTER EN CP CON TR,2DA 17144379 - S7310/12 SHAVER 3HD CBS84 NTP W/TR,176.8888889,159.2,0.1,CUIDADO PERSONAL
20202934,371,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,BAR LONG ISLAND,3700,3329,0.10027027,MUEBLES
20202935,271,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,BAR MARGARITA,2700,2429,0.10037037,MUEBLES
20202936,251,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,APARADOR SAN FRANCISCO,2500,2249,0.1004,MUEBLES
20202937,144,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,CONSOLA DOUBLE X,1439,1295,0.100069493,MUEBLES
20202938,171,1/1/2021,1/10/2021,D386,10% ADICIONAL - WEB,CONSOLA SABRINA CON 2 PUFF,1700,1529,0.100588235,MUEBLES
20214795,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,VITROCERMICA BOSCH PKM875DP1D 82CM,2499,2349,0.06002401,LINEA BLANCA
20214796,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ENCIMERA BOSCH PPQ7A6M90V CRISTAL GAS 5H,2399,2249,0.062526053,LINEA BLANCA
20214797,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ENCIMERA BOSCH PPQ7A6B90V CRISTAL GAS 5H,2199,2049,0.068212824,LINEA BLANCA
20214798,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ENCIMERA BOSCH PSY6A6B20 CRISTAL MIXTA 4H3G1V,2079,1929,0.072150072,LINEA BLANCA
20214799,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ENCIMERA BOSCH PPH6A6B20V CRISTAL GAS 4H,1699,1549,0.088287228,LINEA BLANCA
20214801,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ENCIMERA BOSCH PCR9A5M90V INOX GAS 5H,2599,2449,0.057714506,LINEA BLANCA
20214802,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ENCIMERA BOSCH PCS7A5M90 INOX GAS 5H,2499,2349,0.06002401,LINEA BLANCA
20214803,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ENCIMERA BOSCH PCQ7A5M90V INOX GAS 5H,2199,2049,0.068212824,LINEA BLANCA
20214804,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,ENCIMERA BOSCH PCQ7A5B90V INOX GAS 5H,1999,1849,0.075037519,LINEA BLANCA
20214805,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,ENCIMERA BOSCH PCH6A5B90 INOX GAS 4H,1349,1249,0.074128984,LINEA BLANCA
20214806,100,1/2/2021,1/5/2021,D136,S/100 DSCTO EN LINEA BLANCA DESDE 1299 CON TR,ENCIMERA BOSCH PCP6A5B90V INOX GAS 4H,1299,1199,0.076982294,LINEA BLANCA
20214807,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,VITROCERMICA BOSCH PXE675DE4E FLEXINDUCCION 60CM,3799,3649,0.039484075,LINEA BLANCA
20214808,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,VITROCERMICA BOSCH PUE611BB2E INDUCCION 60CM,2599,2449,0.057714506,LINEA BLANCA
20214809,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,SIDE BY SIDE BOSCH KAD62V401 INOXLOOK 655L,6499,6349,0.023080474,LINEA BLANCA
20214810,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,REFRIGERADOR BOSCH KDD56AL301 NF 507LT,3499,3349,0.042869391,LINEA BLANCA
20214811,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAVAVAJILLAS BOSCH SMS46KI03E INOX,2599,2449,0.057714506,LINEA BLANCA
20214812,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAVAVAJILLAS BOSCH SMS25AI00E INOX,1999,1849,0.075037519,LINEA BLANCA
20214813,150,1/1/2021,1/31/2021,D136,150 DESCUENTO ADICIONAL DESDE 1499 CON TR EN LINEA BLANCA ,LAVADORA AUTO. BOSCH WAT28404PE 9KG FL,3199,3049,0.046889653,LINEA BLANCA
